drug,adverse_event,comp_term,is_overlapping
XTANDI,vertigo,headache,0
XTANDI,vertigo,vertigo Study Metastatic CastrationResistant Prostate,1
XTANDI,vertigo,Chemotherapy,0
XTANDI,vertigo,vertigo Study Metastatic CastrationResistant,1
XTANDI,vertigo,pain weight,0
XTANDI,vertigo,headache hypertension and,0
XTANDI,vertigo,hypertension and,0
XTANDI,vertigo,vertigo Study Metastatic CastrationResistant Prostate Cancer,1
XTANDI,seizure,seizure which occurred,1
XTANDI,seizure,seizure which occurred in,1
XTANDI,seizure,which occurred in of the XTANDItreated patients compared to,0
XTANDI,seizure,treatment discontinuation,0
XTANDI,seizure,leading to treatment discontinuation seizure which occurred in,1
XTANDI,seizure,treatment discontinuation,0
XTANDI,seizure,patients compared to none of the,0
XTANDI,seizure,seizure which occurred,1
XTANDI,seizure,adverse,0
XTANDI,seizure,seizure,1
XTANDI,seizure,adverse,0
XTANDI,Asthenic Conditions,Grade Grade General Disorders,0
XTANDI,Asthenic Conditions,Asthenic Conditions b,1
XTANDI,Asthenic Conditions,Grade Grade Grade General Asthenic Conditions b,1
XTANDI,Asthenic Conditions,Asthenic Conditions b,1
XTANDI,Asthenic Conditions,Asthenic,1
XTANDI,Asthenic Conditions,Grade Grade General Asthenic Conditions b Peripher,1
XTANDI,Asthenic Conditions,Asthenic,1
XTANDI,Asthenic Conditions,General Asthenic Conditions,1
XTANDI,Upper Respiratory Tract Infection,e,0
XTANDI,Upper Respiratory Tract Infection,Upper Respiratory Tract,1
XTANDI,Upper Respiratory Tract Infection,Tract Infection e Lower,1
XTANDI,Upper Respiratory Tract Infection,Infestations,0
XTANDI,Upper Respiratory Tract Infection,Upper Respiratory Tract,1
XTANDI,Upper Respiratory Tract Infection,Tract Infection e Lower Respir,1
XTANDI,Lung Infection,Lower Respiratory Tract Lung Infection,1
XTANDI,asthenia,and vertigod Includes amnesia memory,0
XTANDI,fatigue,fatigue c Includes dizziness,1
XTANDI,fatigue,and vertigod Includes amnesia memory,0
XTANDI,fatigue,c Includes dizziness and vertigod,0
XTANDI,fatigue,Includes amnesia memory impairment cognitive disorder,0
XTANDI,fatigue,fatigue c Includes dizziness and vertigod,1
XTANDI,fatigue,amnesia memory impairment cognitive disorder a,0
XTANDI,fatigue,CTCAE vb Includes,0
XTANDI,fatigue,fatigue c Includes dizziness and,1
XTANDI,fatigue,CTCAE vb Includes,0
XTANDI,fatigue,CTCAE vb Includes asthenia fatigue c Includes dizziness and,1
XTANDI,fatigue,CTCAE vb Includes,0
XTANDI,fatigue,a CTCAE vb Includes,0
XTANDI,dizziness,dizziness,1
XTANDI,dizziness,a CTCAE vb Includes,0
XTANDI,dizziness,asthenia and fatiguec dizziness and vertigod Includes amnesia,1
XTANDI,dizziness,a CTCAE vb Includes,0
XTANDI,dizziness,asthenia and fatiguec dizziness and vertigod Includes,1
XTANDI,dizziness,a CTCAE vb Includes,0
XTANDI,dizziness,memory impairment cognitive disorder,0
XTANDI,dizziness,disturbance in attent,0
XTANDI,dizziness,fatiguec,0
XTANDI,dizziness,asthenia and fatiguec dizziness and vertigod Includes amnesia memory,1
XTANDI,dizziness,fatiguec,0
XTANDI,dizziness,CTCAE vb Includes asthenia and,0
XTANDI,dizziness,a CTCAE vb Includes asthenia and fatiguec,0
XTANDI,vertigo,Includes asthenia and fatiguec Includes dizziness,0
XTANDI,vertigo,and fatiguec Includes dizziness vertigo d Includes,1
XTANDI,vertigo,Includes asthenia and fatiguec Includes dizziness,0
XTANDI,vertigo,vertigo d Includes amnesia memory impairment,1
XTANDI,vertigo,vertigo,1
XTANDI,vertigo,Includes dizziness vertigo d Includes amnesia memory,1
XTANDI,vertigo,vertigo,1
XTANDI,vertigo,Includes amnesia,0
XTANDI,vertigo,vb Includes asthenia and,0
XTANDI,amnesia,disturbance in attentione Includes nasopharyngitis,0
XTANDI,amnesia,memory impairment cognitive disorder,0
XTANDI,amnesia,Includes,0
XTANDI,amnesia,and vertigod Includes,0
XTANDI,amnesia,amnesia memory impairment cognitive disorder and,1
XTANDI,amnesia,amnesia memory impairment cognitive disorder,1
XTANDI,amnesia,amnesia memory impairment cognitive,1
XTANDI,amnesia,amnesia memory impairment cognitive,1
XTANDI,amnesia,amnesia memory impairment cognitive,1
XTANDI,amnesia,amnesia memory impairment cognitive disorder and,1
XTANDI,memory impairment,Includes memory impairment,1
XTANDI,cognitive disorder,cognitive disorder and disturbance in attentione Includes,1
XTANDI,cognitive disorder,nasopharyngitis upper respiratory tract infection,0
XTANDI,cognitive disorder,cognitive disorder and disturbance in,1
XTANDI,cognitive disorder,vertigod Includes,0
XTANDI,cognitive disorder,cognitive disorder and,1
XTANDI,cognitive disorder,attentione Includes nasopharyngitis upper respiratory,0
XTANDI,cognitive disorder,vertigod Includes amnesia memory cognitive disorder and disturbance in attentione Includes,1
XTANDI,cognitive disorder,attentione Includes nasopharyngitis upper respiratory,0
XTANDI,cognitive disorder,amnesia memory,0
XTANDI,disturbance in attention,impairment cognitive disorder disturbance in attention e Includes,1
XTANDI,disturbance in attention,amnesia memory,0
XTANDI,disturbance in attention,disturbance in attention,1
XTANDI,disturbance in attention,amnesia memory,0
XTANDI,disturbance in attention,Includes nasopharyngitis upper respiratory tract infection sinusitis rhinitis pharyngitis,0
XTANDI,disturbance in attention,tract infection sinusitis rhinitis,0
XTANDI,nasopharyngitis,disturbance in attentione nasopharyngitis upper,1
XTANDI,nasopharyngitis,tract infection sinusitis rhinitis,0
XTANDI,nasopharyngitis,and disturbance,0
XTANDI,nasopharyngitis,nasopharyngitis upper respiratory tract infection sinusitis,1
XTANDI,nasopharyngitis,nasopharyngitis upper respiratory tract infection,1
XTANDI,nasopharyngitis,amnesia,0
XTANDI,nasopharyngitis,and,0
XTANDI,nasopharyngitis,nasopharyngitis upper respiratory tract,1
XTANDI,nasopharyngitis,respiratory tract infection sinusitis rhinitis pharyngitis and,0
XTANDI,nasopharyngitis,nasopharyngitis upper respiratory,1
XTANDI,nasopharyngitis,disorder and disturbance in attentione,0
XTANDI,upper respiratory tract infection,disturbance in attentione Includes,0
XTANDI,sinusitis,pneumonia lower respiratory,0
XTANDI,sinusitis,and disturbance in attentione Includes nasopharyngitis upper respiratory,0
XTANDI,sinusitis,respiratory tract sinusitis rhinitis pharyngitis and,1
XTANDI,sinusitis,and disturbance in attentione Includes nasopharyngitis upper respiratory,0
XTANDI,sinusitis,upper respiratory tract sinusitis rhinitis pharyngitis and laryngitisf Includes,1
XTANDI,sinusitis,and disturbance in attentione Includes nasopharyngitis upper respiratory,0
XTANDI,sinusitis,sinusitis rhinitis pharyngitis and laryngitisf,1
XTANDI,sinusitis,tract sinusitis rhinitis pharyngitis,1
XTANDI,sinusitis,sinusitis rhinitis pharyngitis and laryngitisf,1
XTANDI,sinusitis,sinusitis rhinitis pharyngitis and laryngitisf Includes,1
XTANDI,sinusitis,Includes,0
XTANDI,sinusitis,tract sinusitis rhinitis pharyngitis and laryngitisf Includes,1
XTANDI,sinusitis,Includes,0
XTANDI,rhinitis,respiratory tract infection,0
XTANDI,rhinitis,rhinitis,1
XTANDI,rhinitis,rhinitis pharyngitis and laryngitisf Includes,1
XTANDI,rhinitis,upper,0
XTANDI,rhinitis,rhinitis pharyngitis and,1
XTANDI,rhinitis,rhinitis pharyngitis and,1
XTANDI,pharyngitis,pharyngitis and,1
XTANDI,pharyngitis,pharyngitis and laryngitisf Includes pneumonia lower,1
XTANDI,pharyngitis,pharyngitis and laryngitisf Includes pneumonia lower,1
XTANDI,pharyngitis,nasopharyngitis upper respiratory tract infection,0
XTANDI,laryngitis,upper respiratory tract infection sinusitis rhinitis pharyngitis,0
XTANDI,laryngitis,laryngitis f Includes pneumonia lower respiratory,1
XTANDI,laryngitis,laryngitis,1
XTANDI,laryngitis,tract infection sinusitis rhinitis pharyngitis and,0
XTANDI,laryngitis,laryngitis f Includes,1
XTANDI,pneumonia,pneumonia lower respiratory tract infection,1
XTANDI,pneumonia,lung infection Study Chemo,0
XTANDI,pneumonia,pharyngitis and laryngitisf pneumonia lower respiratory,1
XTANDI,pneumonia,lung infection Study Chemo,0
XTANDI,pneumonia,sinusitis rhinitis pharyngitis,0
XTANDI,pneumonia,upper,0
XTANDI,pneumonia,upper respiratory tract infection sinusitis rhinitis pharyngitis and,0
XTANDI,pneumonia,pneumonia lower respiratory tract,1
XTANDI,pneumonia,pneumonia,1
XTANDI,pneumonia,rhinitis pharyngitis and laryngitisf pneumonia lower respiratory tract infection,1
XTANDI,pneumonia,pneumonia,1
XTANDI,bronchitis,lung infection Study Chemotherapynaive Metastatic CastrationResistant,0
XTANDI,lung infection,lung infection Study Chemotherapynaive,1
XTANDI,lung infection,lung infection Study Chemotherapynaive Metastatic CastrationResistant,0
XTANDI,fatigue,treatment discontinuation fatigue asthenia which occurred in,1
XTANDI,fatigue,lung infection Study Chemotherapynaive Metastatic CastrationResistant,0
XTANDI,fatigue,leading to treatment discontinuation fatigue asthenia which occurred,1
XTANDI,fatigue,lung infection Study Chemotherapynaive Metastatic CastrationResistant,0
XTANDI,fatigue,fatigue asthenia which,1
XTANDI,fatigue,reaction leading to,0
XTANDI,fatigue,in of patients on each treatment arm,0
XTANDI,fatigue,fatigue,1
XTANDI,fatigue,fatigue asthenia which occurred in,1
XTANDI,asthenia,asthenia which,1
XTANDI,asthenia,to treatment discontinuation was asthenia which,1
XTANDI,asthenia,asthenia which,1
XTANDI,asthenia,common,0
XTANDI,asthenia,in of patients on each treatment arm Table includes adverse reactions repor,0
XTANDI,Asthenic Conditions,Asthenic Conditions b Periphe,1
XTANDI,Restless Legs Syndrome,Restless Legs Syndrome,1
XTANDI,Restless Legs Syndrome,Asthenic Conditions b Periphe,1
XTANDI,Restless Legs Syndrome,Disordersd,0
XTANDI,Restless Legs Syndrome,nt Restless Legs Syndrome,1
XTANDI,Restless Legs Syndrome,Disordersd,0
XTANDI,Restless Legs Syndrome,Restless Legs Syndrome Respiratory,1
XTANDI,Restless Legs Syndrome,Restless Legs Syndrome Respiratory,1
XTANDI,Restless Legs Syndrome,nt,0
XTANDI,Upper Respiratory Tract Infection,Upper Respiratory Tract Infection f Lower,1
XTANDI,Upper Respiratory Tract Infection,Infections And Upper Respiratory Tract     Infection f,1
XTANDI,Upper Respiratory Tract Infection,Upper Respiratory Tract Infection f Lower,1
XTANDI,Upper Respiratory Tract Infection,Infestations,0
XTANDI,Upper Respiratory Tract Infection,Tract Infection f,1
XTANDI,Upper Respiratory Tract Infection,And Upper Respiratory Tract,1
XTANDI,Upper Respiratory Tract Infection,Infections And Infestations,0
XTANDI,Upper Respiratory Tract Infection,Upper,1
XTANDI,Upper Respiratory Tract Infection,f Lower Respir,0
XTANDI,Upper Respiratory Tract Infection,f,0
XTANDI,Upper Respiratory Tract Infection,And Upper Respiratory,1
XTANDI,asthenia,fatiguec Includes dizziness and vertigod Includes,0
XTANDI,asthenia,a CTCAE vb asthenia and fatiguec Includes dizziness,1
XTANDI,asthenia,fatiguec Includes dizziness and vertigod Includes,0
XTANDI,fatigue,fatigue c Includes dizziness and,1
XTANDI,fatigue,c,0
XTANDI,fatigue,fatigue c Includes,1
XTANDI,fatigue,fatigue c Includes,1
XTANDI,fatigue,CTCAE vb Includes asthenia fatigue c Includes dizziness,1
XTANDI,fatigue,fatigue c Includes,1
XTANDI,fatigue,vertigod Includes amnesia memory impairment cognitive disorder,0
XTANDI,dizziness,dizziness and vertigod,1
XTANDI,dizziness,dizziness,1
XTANDI,vertigo,Includes dizziness,0
XTANDI,vertigo,disorder and disturbance,0
XTANDI,vertigo,a CTCAE vb Includes asthenia,0
XTANDI,vertigo,a CTCAE vb Includes asthenia,0
XTANDI,vertigo,dizziness vertigo d,1
XTANDI,vertigo,a CTCAE vb Includes asthenia,0
XTANDI,vertigo,vertigo d,1
XTANDI,vertigo,vertigo d Includes amnesia memory impairment,1
XTANDI,vertigo,Includes dizziness vertigo d Includes amnesia,1
XTANDI,vertigo,vertigo d Includes amnesia memory impairment,1
XTANDI,vertigo,fatiguec,0
XTANDI,vertigo,Includes,0
XTANDI,amnesia,dizziness and vertigod amnesia,1
XTANDI,amnesia,Includes,0
XTANDI,amnesia,amnesia memory impairment cognitive disorder,1
XTANDI,amnesia,amnesia memory,1
XTANDI,amnesia,and fatiguec Includes dizziness and vertigod,0
XTANDI,amnesia,vb Includes asthenia and fatiguec Includes dizziness,0
XTANDI,amnesia,Includes dizziness and vertigod amnesia memory,1
XTANDI,amnesia,vb Includes asthenia and fatiguec Includes dizziness,0
XTANDI,amnesia,attentione,0
XTANDI,amnesia,and vertigod amnesia memory,1
XTANDI,amnesia,attentione,0
XTANDI,memory impairment,vertigod Includes memory impairment,1
XTANDI,memory impairment,attentione,0
XTANDI,memory impairment,in attentione Includes dyspnea exertional,0
XTANDI,memory impairment,vertigod Includes memory impairment cognitive disorder,1
XTANDI,memory impairment,in attentione Includes dyspnea exertional,0
XTANDI,memory impairment,and vertigod Includes memory impairment,1
XTANDI,memory impairment,in attentione Includes dyspnea exertional,0
XTANDI,memory impairment,memory impairment cognitive disorder and disturbance,1
XTANDI,memory impairment,in attentione Includes dyspnea exertional,0
XTANDI,memory impairment,memory impairment cognitive disorder and,1
XTANDI,memory impairment,and disturbance in attentione Includes,0
XTANDI,exertional dyspnea,exertional dyspnea and dyspnea at,1
XTANDI,exertional dyspnea,disturbance in attentione Includes exertional dyspnea,1
XTANDI,exertional dyspnea,exertional dyspnea and dyspnea at,1
XTANDI,exertional dyspnea,memory impairment cognitive disorder and disturbance in,0
XTANDI,exertional dyspnea,in attentione Includes exertional,1
XTANDI,dyspnea at rest,upper respiratory tract infection sinusitis,0
XTANDI,dyspnea at rest,exertional dyspnea dyspnea at rest f Includes nasopharyngitis upper,1
XTANDI,dyspnea at rest,upper respiratory tract infection sinusitis,0
XTANDI,nasopharyngitis,at restf nasopharyngitis upper,1
XTANDI,nasopharyngitis,upper respiratory tract infection sinusitis,0
XTANDI,nasopharyngitis,restf nasopharyngitis upper,1
XTANDI,nasopharyngitis,upper respiratory tract infection sinusitis,0
XTANDI,upper respiratory tract infection,at restf Includes upper respiratory tract infection sinusitis rhinitis pharyngitis,1
XTANDI,upper respiratory tract infection,upper respiratory tract infection sinusitis,0
XTANDI,upper respiratory tract infection,tract infection,1
XTANDI,rhinitis,respiratory tract infection bronchitis,0
XTANDI,rhinitis,pneumonia lower respiratory,0
XTANDI,rhinitis,rhinitis,1
XTANDI,rhinitis,rhinitis pharyngitis and laryngitisg,1
XTANDI,rhinitis,rhinitis pharyngitis and laryngitisg Includes,1
XTANDI,pharyngitis,infection,0
XTANDI,pharyngitis,pharyngitis and laryngitisg Includes pneumonia,1
XTANDI,laryngitis,laryngitis g Includes pneumonia,1
XTANDI,laryngitis,respiratory tract infection bronchitis and,0
XTANDI,laryngitis,laryngitis g Includes pneumonia lower,1
XTANDI,laryngitis,upper respiratory tract,0
XTANDI,laryngitis,laryngitis g Includes pneumonia lower,1
XTANDI,laryngitis,laryngitis g Includes pneumonia,1
XTANDI,laryngitis,laryngitis g Includes,1
XTANDI,pneumonia,and,0
XTANDI,pneumonia,pneumonia lower respiratory tract,1
XTANDI,pneumonia,pneumonia lower respiratory tract infection bronchitis,1
XTANDI,pneumonia,pneumonia lower respiratory tract,1
XTANDI,lower respiratory tract infection,and laryngitisg Includes lower respiratory tract infection,1
XTANDI,lower respiratory tract infection,laryngitisg,0
XTANDI,lower respiratory tract infection,the two randomized,0
XTANDI,lower respiratory tract infection,lung infection Laboratory,0
XTANDI,lower respiratory tract infection,and laryngitisg Includes lower respiratory tract infection,1
XTANDI,lower respiratory tract infection,tract infection bronchitis and lung,1
XTANDI,lower respiratory tract infection,sinusitis rhinitis pharyngitis,0
XTANDI,lower respiratory tract infection,Laboratory Abnormalities In the two randomized,0
XTANDI,bronchitis,bronchitis and,1
XTANDI,bronchitis,bronchitis and lung infection Laboratory Abnormalities,1
