Unnamed: 0,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,api_source,llm_model,llm_model_name,prompt,system,temp,dataset,run,eval_method,base_name
1,adverse reactions,discontinuous,46.0,,351.0,,0.1158690176322418,,,0.124395529356021,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
2,adverse reactions,exact-meddra,3515.0,,648.0,,0.8443430218592362,,,0.8613112375994092,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
3,adverse reactions,hypothetical,51.0,,29.0,,0.6375,,,0.5642857142857143,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
4,adverse reactions,negated,21.0,,52.0,,0.2876712328767123,,,0.2542857142857143,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
5,adverse reactions,non-meddra,469.0,,778.0,,0.3761026463512429,,,0.4759826233361517,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
6,all-concat,all,4435.0,671.0,2947.0,0.8685859772816295,0.6007856949336223,0.710281870595772,0.8530192296666033,0.6375215537316867,0.7172523754686962,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
7,all-concat,discontinuous,72.0,,729.0,,0.0898876404494382,,,0.1064178942972393,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
8,all-concat,exact-meddra,3833.0,,994.0,,0.7940749948207997,,,0.8146827440512194,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
9,all-concat,hypothetical,357.0,,663.0,,0.35,,,0.3851319293866898,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
10,all-concat,negated,36.0,,96.0,,0.2727272727272727,,,0.2501133786848072,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
11,all-concat,non-meddra,602.0,,1954.0,,0.2355242566510172,,,0.3079560811572512,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
12,boxed warnings,all,170.0,172.0,104.0,0.4970760233918128,0.6204379562043796,0.551948051948052,0.5372351987596996,0.6004954489668112,0.5600899379829224,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
13,boxed warnings,discontinuous,11.0,,26.0,,0.2972972972972973,,,0.2316849816849817,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
14,boxed warnings,exact-meddra,114.0,,22.0,,0.8382352941176471,,,0.7684841756997954,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
15,boxed warnings,hypothetical,74.0,,47.0,,0.6115702479338843,,,0.6328151646333464,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
16,boxed warnings,negated,4.0,,1.0,,0.8,,,0.875,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
17,boxed warnings,non-meddra,56.0,,82.0,,0.4057971014492754,,,0.372233893557423,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
18,warnings and precautions,all,1449.0,1096.0,1278.0,0.5693516699410609,0.5313531353135313,0.5496965098634294,0.5320876463007539,0.5616845937117246,0.5186224155419868,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
19,warnings and precautions,discontinuous,66.0,,333.0,,0.1654135338345864,,,0.2158749658749658,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
20,warnings and precautions,exact-meddra,923.0,,290.0,,0.7609233305853257,,,0.7822136077226196,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
21,warnings and precautions,hypothetical,486.0,,423.0,,0.5346534653465347,,,0.5768383627294797,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
22,warnings and precautions,negated,16.0,,42.0,,0.2758620689655172,,,0.3506944444444444,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
23,warnings and precautions,non-meddra,526.0,,989.0,,0.3471947194719472,,,0.3996985643756188,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
0,all,all,5603.0,1706.0,2807.0,0.7665891366808045,0.666230677764566,0.6795447230103489,0.6846010801477479,0.6534026207290635,0.6548547007552223,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v1
0,adverse reactions,all,4562.0,298.0,181.0,0.9386831275720164,0.9618384988403964,0.9501197542434656,0.9316066985319176,0.9626515613597386,0.945736671515692,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
1,adverse reactions,discontinuous,304.0,,51.0,,0.856338028169014,,,0.8082344511878826,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
2,adverse reactions,exact-meddra,3470.0,,72.0,,0.979672501411632,,,0.9846198523639076,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
3,adverse reactions,negated,104.0,,3.0,,0.97196261682243,,,0.9666666666666666,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
4,adverse reactions,non-meddra,1092.0,,109.0,,0.9092422980849292,,,0.8977426785378043,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
5,boxed warnings,all,267.0,40.0,8.0,0.8697068403908795,0.9709090909090908,0.9175257731958762,0.8585624092935584,0.9615853658536584,0.8949897449576526,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
6,boxed warnings,discontinuous,59.0,,3.0,,0.9516129032258064,,,0.9333333333333332,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
7,boxed warnings,exact-meddra,100.0,,3.0,,0.970873786407767,,,0.9595959595959596,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
8,boxed warnings,negated,12.0,,2.0,,0.8571428571428571,,,0.9333333333333332,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
9,boxed warnings,non-meddra,167.0,,5.0,,0.9709302325581396,,,0.9730769230769232,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
10,warnings and precautions,all,1504.0,216.0,75.0,0.8744186046511628,0.9525015832805572,0.911791451955138,0.852078927947184,0.9371280060028702,0.8901271116216373,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
11,warnings and precautions,discontinuous,246.0,,30.0,,0.8913043478260869,,,0.7797585455480192,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
12,warnings and precautions,exact-meddra,625.0,,10.0,,0.984251968503937,,,0.9615747565442688,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
13,warnings and precautions,negated,76.0,,4.0,,0.95,,,0.980952380952381,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
14,warnings and precautions,non-meddra,880.0,,65.0,,0.9312169312169312,,,0.9216096564633554,,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
0,all,all,6333.0,554.0,264.0,0.9195585886452736,0.959981809913597,0.9384085094221306,0.8970461766935375,0.9566284686228276,0.9216448707171512,,deepcadrme,DeepCADRME,,,,test,025,lenient,deepcadrme
0,adverse reactions,all,4569.0,840.0,89.0,0.8447032723239046,0.980893087161872,0.9077182874739248,0.8679613286586676,0.9571229273235085,0.904846616144906,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
1,adverse reactions,discontinuous,317.0,,2486.0,,0.1130931145201569,,,0.1382457331856628,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
2,adverse reactions,exact-meddra,3571.0,,365.0,,0.9072662601626016,,,0.8724082906593452,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
3,adverse reactions,hypothetical,69.0,,1019.0,,0.0634191176470588,,,0.0778754995384893,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
4,adverse reactions,negated,60.0,,1348.0,,0.0426136363636363,,,0.0649726935456164,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
5,adverse reactions,non-meddra,998.0,,2489.0,,0.2862059076570117,,,0.2898734303397894,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
6,all-concat,all,5128.0,2254.0,68.0,0.6946626930371174,0.9869130100076984,0.815391954205756,0.7479403463779029,0.9734120323730626,0.8235077308448165,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
7,all-concat,discontinuous,484.0,,2423.0,,0.1664946680426556,,,0.1647215765335801,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
8,all-concat,exact-meddra,3587.0,,314.0,,0.9195078185080748,,,0.890484207144732,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
9,all-concat,hypothetical,626.0,,2164.0,,0.2243727598566308,,,0.2595970756192448,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
10,all-concat,negated,91.0,,1620.0,,0.0531852717708942,,,0.072039997765365,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
11,all-concat,non-meddra,1541.0,,2004.0,,0.4346967559943582,,,0.4336606199529872,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
12,boxed warnings,all,247.0,27.0,66.0,0.9014598540145984,0.7891373801916933,0.8415672913117547,0.932907589486537,0.8015961377803483,0.8326040254419479,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
13,boxed warnings,discontinuous,30.0,,68.0,,0.3061224489795918,,,0.378021978021978,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
14,boxed warnings,exact-meddra,127.0,,92.0,,0.5799086757990868,,,0.5822236799231706,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
15,boxed warnings,hypothetical,109.0,,118.0,,0.4801762114537445,,,0.5797771252316707,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
16,boxed warnings,negated,5.0,,34.0,,0.1282051282051282,,,0.3625,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
17,boxed warnings,non-meddra,120.0,,148.0,,0.4477611940298507,,,0.5379010695187166,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
18,warnings and precautions,all,1932.0,795.0,264.0,0.7084708470847084,0.8797814207650273,0.7848872638634977,0.7801066095451901,0.8438322678403126,0.7737566803617532,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
19,warnings and precautions,discontinuous,246.0,,1079.0,,0.1856603773584905,,,0.2338675810228877,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
20,warnings and precautions,exact-meddra,918.0,,603.0,,0.6035502958579881,,,0.5555436985963919,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
21,warnings and precautions,hypothetical,625.0,,906.0,,0.4082299150881777,,,0.4498280609348936,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
22,warnings and precautions,negated,38.0,,358.0,,0.0959595959595959,,,0.1325428105629989,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
23,warnings and precautions,non-meddra,1015.0,,752.0,,0.5744199207696661,,,0.5767092479830144,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,all,all,6748.0,1662.0,419.0,0.8023781212841855,0.9415376029021906,0.8472846635519798,0.8423089988173613,0.8855160969315166,0.8390553726654241,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,adverse reactions,all,5059.0,350.0,131.0,0.9352930301349602,0.9747591522157996,0.9546183602226626,0.9379571775917892,0.9700702728971198,0.95190801822364,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
1,adverse reactions,discontinuous,347.0,,3023.0,,0.1029673590504451,,,0.1279119280145096,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
2,adverse reactions,exact-meddra,4006.0,,469.0,,0.895195530726257,,,0.8791943969106735,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
3,adverse reactions,hypothetical,67.0,,1131.0,,0.0559265442404006,,,0.0728464920320609,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
4,adverse reactions,negated,57.0,,1593.0,,0.0345454545454545,,,0.05043761611288,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
5,adverse reactions,non-meddra,1053.0,,3057.0,,0.2562043795620438,,,0.2735189864267033,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
6,all-concat,all,6550.0,832.0,216.0,0.8872934164183148,0.9680756724800472,0.925925925925926,0.8960911027673466,0.9617585702290828,0.9251127984888056,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
7,all-concat,discontinuous,649.0,,3883.0,,0.1432038834951456,,,0.1552055288790835,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
8,all-concat,exact-meddra,4530.0,,686.0,,0.8684815950920245,,,0.8492180997498657,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
9,all-concat,hypothetical,830.0,,3348.0,,0.1986596457635232,,,0.2156506391073049,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
10,all-concat,negated,96.0,,2600.0,,0.0356083086053412,,,0.046987951508262,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
11,all-concat,non-meddra,2020.0,,3124.0,,0.3926905132192846,,,0.3880589597892663,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
12,boxed warnings,all,248.0,26.0,52.0,0.9051094890510948,0.8266666666666667,0.8641114982578397,0.8470690615427457,0.8518096182569866,0.8828530723686204,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
13,boxed warnings,discontinuous,33.0,,79.0,,0.2946428571428571,,,0.4112529627235509,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
14,boxed warnings,exact-meddra,132.0,,83.0,,0.6139534883720931,,,0.6142429284384398,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
15,boxed warnings,hypothetical,103.0,,124.0,,0.4537444933920704,,,0.5639271443387927,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
16,boxed warnings,negated,5.0,,33.0,,0.131578947368421,,,0.5080645161290323,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
17,boxed warnings,non-meddra,116.0,,136.0,,0.4603174603174603,,,0.5617906077205311,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
18,warnings and precautions,all,2089.0,638.0,252.0,0.766043270993766,0.8923536950021358,0.824388318863457,0.8326897989058022,0.8580855459158524,0.8185890718058894,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
19,warnings and precautions,discontinuous,295.0,,1203.0,,0.1969292389853137,,,0.2433929881890587,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
20,warnings and precautions,exact-meddra,979.0,,681.0,,0.5897590361445784,,,0.5441614390697044,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
21,warnings and precautions,hypothetical,704.0,,960.0,,0.4230769230769231,,,0.4494816120256409,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
22,warnings and precautions,negated,41.0,,493.0,,0.0767790262172284,,,0.1416727591263765,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
23,warnings and precautions,non-meddra,1110.0,,785.0,,0.5857519788918206,,,0.5859841271512396,,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
0,all,all,7396.0,1014.0,435.0,0.8794292508917955,0.9444515387562252,0.8958941905147854,0.8800559735985503,0.9050006822466622,0.8860194889360223,OpenAI,gpt-4-1106-preview,GPT-4,one-shot,gpt-written-prompt,temp0,train,run2,ember-v1,gpt-4-1106-preview_one-shot_gpt-written-prompt
0,adverse reactions,all,4351.0,1058.0,92.0,0.8044000739508227,0.9792932703128516,0.8832724319935038,0.8462604117845716,0.9643727404203726,0.8822550155507146,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
1,adverse reactions,discontinuous,289.0,,2281.0,,0.1124513618677042,,,0.1350666831972257,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
2,adverse reactions,exact-meddra,3391.0,,387.0,,0.897564849126522,,,0.8789647950552383,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
3,adverse reactions,hypothetical,70.0,,898.0,,0.0723140495867768,,,0.0837905948458519,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
4,adverse reactions,negated,60.0,,1308.0,,0.043859649122807,,,0.0624905656194946,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
5,adverse reactions,non-meddra,960.0,,2342.0,,0.290732889158086,,,0.2944274771423291,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
6,all-concat,all,4395.0,2987.0,87.0,0.5953671091845029,0.9805890227576974,0.7408968307484828,0.6770061237388293,0.9733558134150252,0.761955971028003,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
7,all-concat,discontinuous,427.0,,1928.0,,0.181316348195329,,,0.1904216959671985,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run0,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
